dt,oil,al,zn,cu,cotton,au,ag,lumber,nasdaq,sp_500,dow_jones,ipsa,total_UCI,cyber,cyber_pct_mes,numero_de_lunes,numero_de_fines_de_semana,feriados,feriados_irrenunciables,feriados_optativos,dias_del_mes,rel_fer_irr,FOB_competencia,CIF_competencia,clp_usd,csi300_china,ipc_sin_volatiles_mensual,ipc_sin_volatiles_anual,tpm,tasa_interbancaria,tasa_int_prom_consumo,tasa_int_prom_com,tasa_int_prom_vivienda,tasas_int_promedio_sis_financiero,imacec,imacec_no_minero,imce_construccion,imce_industria,imce_total,exp_consumidor,desempleo,tasa_desempleo,china_desocupacion,desempleo_eeuu,desempleo_euro,ocupados_en_la_construccion,ocupados_mensual,ind_avisos_laborales,ind_remuneraciones,fuerza_trabajo_total,pob_15_mas,exp_trabajo,permisos_edificacion,numero_permisos_vivienda,permisos_vivienda,permisos_icf,permisos_servicios,imacon,var_imacon,cobre_fob,hierro_fob,plata_fob,oro_fob,molibdeno_fob,litio_fob,sal_fob,precio_gasolina_eeuu,precio_diesel,precio_gas_natural,precio_kerosene,precio_propano,precio_litio,colocaciones,colocaciones_comerciales,colocaciones_consumo,colocacione_vivienda,tasa_int_ex_pol_monetaria_china,tasa_int_ex_pol_monetaria_eeuu,tasa_int_ex_pol_monetaria_zoneuro,bono_gob_10y_chile,bono_gob_10y_eeuu,bono_gob_10y_zoneuro,spread_embi_chile,spread_embi_china,spread_embi_europa,spread_embi_global,incertidumbre_politica_economica_chile,incertidumbre_politica_economica_china,incertidumbre_politica_economica_eeuu,incertidumbre_politica_economica_europa,incertidumbre_politica_economica_global,exp_economica,inflacion_china_var,inflacion_eeuu_var,inflacion_euro_var,inflacion_china_excluye_alimentos_energia_var,inflacion_eeuu_excluye_alimentos_energia_var,inflacion_euro_excluye_alimentos_energia_var,exp_inversion,gscpi,imacec_costo_factores,imp_sobre_productos,ventas_viviendas_nuevas_nacionales,ventas_viviendas_nuevas_gran_santiago,transferencias_corrientes_netas,ingreso_disponible_bruto_ajustado,consumo_final_efectivo,variacion_neta_fondos_pensiones,ahorro_bruto,ahorro_previsional,ahorro_no_previsional,deuda,deuda_bancaria_hipotecaria,deuda_bancaria_consumo,deuda_no_bancaria,consumo_hogar_ipsfl,bienes_durables,bienos_no_durables,gastos,subsidios_donaciones,ipv_general,ipv_casas,ipv_departamentos,sku_apuestas_comerciales,sku_puntos_promocionales,sku_serie_tv,movilidad,Norte_prcp,Norte_tavg,Norte_wspd,Centro_prcp,Centro_tavg,Centro_wspd,Sur_prcp,Sur_tavg,Sur_wspd,ExtremoSur_prcp,ExtremoSur_tavg,ExtremoSur_wspd,Invierno,Primavera,Verano,Otono,Navidad,Fiestas_patrias,Dia_mama,Back_to_school,Dia_del_padre,Pandemia,Post_Pandemia,Retiros,Sismos,Incendios,Guerra_RU_UA,Guerra_Comercial_USA,Estallido_Social,Guerra_Medio_Oriente,gse_AB,gse_C1a,gse_C1b,gse_C2,gse_C3,gse_D,gse_E,num_partidos,total_turistas,IAC_Ferreteria_Mayorista,IAC_Ferreteria_Minorista,IAC_Electricos_y_Hogar,IAC_maquinaria_equipo_materiales
2017-11-01,57.4,0.9285390199637024,1.4314882032667877,3.1305,72.78,1275.5069667738478,16.453034702060002,0.1940562613430127,6873.97,2647.58,24272.35,5003.4,0.0,1,3,4,8,2,1,1,30,3.3333333333333335,17189603.95,18962341.48,633.767619047619,4081.2,-0.119222648,2.274219751,2.5,2.5,21.15,6.57,3.35,1.45,102.24585977453,102.0700366447,36.9718322753906,45.51,47.01,54.326638754603586,6.7039187219485,6.7,4.9,4.2,8.7,714101.6734,8712.7,106.5,96.1,9338.7,14824.5,52.04631710830535,1302812.0,10788.0,910350.0,306729.0,85733.0,110.21,-1.0834971323945175,3306.3383816265,78.665906,24.787639,54.960533,36.774245,78.86492,11.567658,463.72384,1.8486,3.09,448.53234,0.9827,13.702851181310878,152696.728625333,82799.157290499,17984.944889067,43422.236406077,4.35,1.25,-0.4,4.50840369269006,2.35213636363636,0.364227272727273,125.142857142857,102.929047619048,244.0,319.814285714286,128.2,206.0377588,111.28,229.71,150.31,67.25776274624486,1.7,2.2,1.5,2.3,1.7,0.9,51.59318353298705,0.8071108375986696,102.39,100.95,15423.0,8294.0,427.91606666666667,33049.337466666664,32135.20346666667,1882.3907333333334,2796.524733333333,2751.8549,44.669900000000005,71.82396666666666,37.95783333333333,18.661266666666666,15.204866666666666,28677.832768944336,2680.363488570567,12322.653131270667,10189664.965583,3311444.8813136667,179.02813232961932,179.047428100823,179.02175714046967,15525,194,23,0.0,0.01,18.178333333333335,12.953571428571427,0.11,15.401666666666667,9.75357142857143,1.7633333333333332,13.900833333333333,11.823511904761904,0.5566666666666666,10.851666666666667,20.90892857142857,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,0,517243,105.95853663246827,107.26205990236686,105.48968984130659,114.96796712729889
2017-12-01,60.42,1.0306261343012704,1.5031760435571688,3.387,78.47,1302.8317046688383,16.928485771927598,0.20326678765880218,6903.39,2673.61,24719.22,5564.6,0.0,0,0,4,10,3,2,1,31,6.451612903225806,19163576.16,21412965.97,636.923684210526,4023.8,0.000148503,2.268583722,2.5,2.5,21.34,6.5,3.48,1.42,105.76990681528,105.56764715797,34.375,42.56,44.0,55.48945826959397,6.5126532130199,6.5,5.0,4.1,8.7,711035.8339,8768.7,89.3,96.7,9379.5,14851.8,54.26109648679331,1332747.0,11578.0,936689.0,273544.0,122514.0,111.25,0.35542853946834985,3959.9540951421,114.938198,14.845131,52.994087,21.606347,46.621927,14.803271,449.74766,1.8651,2.8198,460.26282,0.95758,13.737043878634253,153092.114721151,83099.375373377,18048.337796724,43842.48219264,4.35,1.4,-0.4,4.61685930931621,2.40652380952381,0.352761904761905,117.5,106.123,229.35,312.7315,158.0,167.6842327,140.35,173.39,144.12,68.56994860749296,1.8,2.1,1.3,2.2,1.8,0.9,52.296325270905925,0.6827639080815086,103.97,121.61,15303.0,8341.0,457.8070333333333,33955.37813333333,33106.26583333334,2029.1884666666665,2878.3007666666667,2895.231,-16.930199999999996,72.26003333333334,38.11926666666667,18.66773333333333,15.473033333333333,29505.586416131668,2823.2316452404334,12830.211050790333,10318466.986469,3452582.273987333,180.92248440859,181.336355710425,180.529097506298,10582,188,39,0.0,0.0,20.26774193548387,12.775806451612903,0.013043478260869565,16.71451612903226,10.308064516129033,1.2869565217391303,16.161290322580644,12.69032258064516,1.2354166666666666,12.193548387096774,27.15967741935484,0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,0,692690,111.0719195608342,103.89300809430526,159.86530224399428,116.63953686637116
2018-01-01,64.73,1.006578947368421,1.6009528130671506,3.3095,77.19,1345.7053087757313,17.36406083990382,0.21365698729582577,7411.48,2823.81,26149.39,5855.38,0.0,0,0,5,8,2,1,1,31,3.225806451612903,27432841.58,30034400.17,605.528636363636,4246.9,0.380729548,2.281531876,2.5,2.5,21.67,6.38,3.52,1.54,96.617677027824,96.666358286563,43.1818181818182,50.15,53.79,56.3584,6.8254374445719,6.8,5.0,4.1,8.6,726262.6781,8793.9,100.1,97.0,9438.1,14878.8,51.82,1181130.0,10292.0,891222.0,208411.0,81497.0,112.95,2.09228922545166,2521.2632213408,104.353237,32.988192,68.903825,40.648057,86.270665,9.186601,490.54014,1.9966,3.8804,494.08042,0.89976,13.75,152998.876204469,82671.635035579,18196.149362353,44112.078390779,4.35,1.5,-0.4,4.52382547305784,2.57408695652174,0.551913043478261,110.35,101.913,211.15,298.3275,96.99,265.0796087,160.97,196.44,145.73,72.07,1.5,2.1,1.3,1.9,1.8,1.0,54.17,0.5815812218427875,97.15,91.82,15096.77777777778,8243.0,467.33418888888883,34296.740877777775,33492.41808888889,2088.732133333333,2893.054911111111,2965.5477444444446,-72.49282222222222,72.61410000000001,38.259122222222224,18.673255555555556,15.681722222222222,29813.990807936003,2876.336603598544,13039.398803448888,10330498.98817489,3458914.7864497774,181.061391770882,181.457916928343,180.76284978872468,13935,170,26,0.0,0.0,21.437096774193545,12.72258064516129,0.0,17.996774193548386,9.974193548387097,0.8048387096774193,17.824193548387097,13.919623655913979,0.8112903225806452,13.891935483870967,20.13064516129032,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,0,893326,103.26033477722356,107.55950108286974,91.45981242963707,92.68711304584485
2018-02-01,61.64,0.9671052631578947,1.5669237749546279,3.2505,82.88,1317.4805615550756,16.410467837830563,0.23439201451905628,7273.01,2713.83,25029.2,5602.83,0.0,0,0,4,8,0,0,0,28,0.0,25036401.1,27399568.43,596.839,4064.1,0.131805063,2.090249098,2.5,2.49,22.45,6.94,3.54,1.85,92.72485042492,92.80626158923,48.4615384615385,55.17,57.38,56.1479,7.0100532120791,7.0,5.0,4.1,8.5,727274.9074,8787.1,100.9,96.6,9449.5,14905.9,54.29,1595598.0,13866.0,1298788.0,216123.0,80687.0,111.91,2.488559112093691,3126.162955,55.836392,20.16762,40.06859,11.634605,75.968869,21.075631,469.85328,1.8974,2.6721,454.74104,0.82974,13.75,153402.545518035,82835.911682891,18244.446048022,44446.207450474,4.35,1.5,-0.4,4.54648445455077,2.85805,0.72195,116.947368421053,105.496315789474,216.526315789474,308.441052631579,84.59,149.602152,114.76,135.16,119.82,72.92,2.9,2.2,1.1,2.5,1.8,1.0,51.95,0.05493258959214198,92.95,90.71,14804.333333333334,8000.0,456.49753333333337,34073.4257,33293.660233333336,2061.021733333333,2840.7871666666665,2962.8051333333337,-122.01796666666667,72.88616666666667,38.3774,18.677833333333336,15.830933333333334,29603.045944357335,2839.6783636449,12950.216389246334,10225760.970700666,3330442.418701,181.20029913317398,181.579478146261,180.99660207115133,7406,135,37,0.0,0.0,22.56607142857143,11.164285714285715,0.0,18.075,9.417857142857143,0.6160714285714286,17.770535714285714,10.500892857142857,0.5803571428571429,14.299999999999999,19.073214285714283,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,0,683023,94.34841407719176,97.45121883885496,85.665063982652,89.22382601281518
2018-03-01,64.94,0.908915607985481,1.4836660617059891,3.1565,81.58,1325.5215053763438,16.363594127485594,0.233983666061706,7063.44,2640.87,24103.11,5542.22,0.0,0,0,4,9,2,0,2,31,0.0,23221568.45,25919035.83,603.445238095238,4017.5,0.602989652,2.109159065,2.5,2.5,20.91,6.19,3.5,1.82,105.29301352216,105.77935516729,51.1538461538462,52.97,54.34,56.5761,7.3760875809755,7.4,5.1,4.0,8.5,731325.2337,8759.1,94.9,96.9,9456.6,14933.1,52.54,1539840.0,13440.0,1133017.0,332964.0,73859.0,111.24,2.2563841414259267,3172.8066781255,65.12685,18.693909,63.312054,25.250653,56.354575,10.949366,479.10028,1.8867,2.6918,456.11488,0.79043,13.95,155492.408125674,84394.759676766,18402.942069372,44720.657611336,4.35,1.59,-0.4,4.49329152177491,2.83868181818182,0.584636363636364,123.047619047619,114.884285714286,233.761904761905,318.834761904762,91.45,254.1363255,187.1,175.58,167.13,69.85,2.1,2.4,1.4,2.0,2.1,1.1,55.36,0.4323080974351703,105.43,104.06,14425.666666666666,7612.0,425.2970666666667,33285.4326,32509.992266666668,1946.0572666666667,2721.497533333333,2887.003166666667,-165.50563333333332,73.07623333333333,38.4741,18.681466666666665,15.920666666666667,28872.751825395666,2713.2569253795004,12562.663808182668,10004252.934046334,3067165.1707409997,181.339206495466,181.701039364179,181.230354353578,8003,213,21,0.0,0.0,20.86935483870968,11.37241379310345,0.0,16.664516129032258,9.012068965517242,3.2806451612903227,14.65967741935484,11.712356321839081,1.814516129032258,10.52741935483871,19.070689655172412,0.0,0.0,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,2,574260,104.69603012907737,104.50257602310728,101.70944808436248,104.96801457747986
2018-04-01,68.57,1.0260889292196007,1.4156079854809438,3.2045,83.88,1314.973884657236,16.32040893498636,0.2618874773139746,7066.27,2648.05,24163.15,5710.9,0.0,0,0,5,9,1,0,1,30,0.0,18213658.96,19732767.29,600.547619047619,3830.0,0.247269863,1.875146433,2.5,2.48,21.2,6.27,3.45,1.63,101.94477936451,103.03550266921,48.3870967741936,52.67,54.41,59.0549,6.9937939491544,7.0,4.9,4.0,8.4,718620.2701,8781.1,88.2,96.8,9441.4,14960.3,57.38,1635186.0,16271.0,1264210.0,276333.0,94643.0,111.36,3.6704515939238958,2903.466575,67.761384,23.248429,66.713436,22.56403,107.947361,15.313107,519.70782,2.0298,2.7616,501.1874,0.82258,14.35,156650.948963758,84929.461438882,18504.617022806,44979.317373884,4.35,1.75,-0.4,4.41788309908393,2.86890476190476,0.544809523809524,123.952380952381,122.442380952381,246.142857142857,322.492857142857,88.66,241.739357,139.04,150.18,155.82,73.82,1.8,2.5,1.2,2.0,2.1,0.7,55.89,0.5112551170112081,102.52,96.82,14457.444444444443,7548.333333333333,413.6332444444445,32994.79237777778,32178.519977777774,1895.5700333333334,2711.8423555555555,2860.2926111111105,-148.45025555555557,73.25291111111112,38.54842222222222,18.705511111111107,15.998977777777776,28512.54077426511,2651.2236969157557,12302.38105908422,9875934.483533433,2952004.1278267778,182.4831952360653,183.29392452911168,181.99181516456835,8210,234,32,0.0,0.0,19.416666666666668,10.831666666666667,0.020689655172413793,14.65,7.289655172413793,2.8358333333333334,11.4375,9.640833333333335,3.9299999999999997,7.926666666666667,16.743333333333332,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,0,436258,104.28835739696432,100.43121098454725,95.32065791526756,96.82237456799338
2018-05-01,67.04,1.0387931034482758,1.4065335753176043,3.1975,93.09,1299.5433333333333,16.438586628062236,0.2709165154264973,7442.12,2705.27,24415.84,5455.09,0.0,1,3,4,8,2,1,1,31,3.225806451612903,27616034.43,29873193.67,626.119047619047,3848.4,0.185657878,1.956299039,2.5,2.5,20.98,6.14,3.41,1.47,101.74453565763,101.88921307152,46.7741935483871,52.7,55.87,55.2308,7.3814464950714,7.4,4.8,3.8,8.3,726067.6747,8766.7,95.4,96.4,9465.3,14987.4,53.71,1694366.0,18068.0,1395477.0,218803.0,80086.0,112.92,4.927908740159226,3130.593143,97.969093,24.592135,54.803427,27.744378,68.575381,9.820886,552.38936,2.1812,2.7843,536.56378,0.91297,14.35,159164.76235699,86289.316971201,18590.37425582,45299.764455672,4.35,1.75,-0.4,4.50229473436833,2.978,0.515217391304348,135.545454545455,125.716818181818,276.772727272727,352.492272727273,106.72,210.7990925,162.28,224.52,174.46,69.46,1.8,2.8,2.0,1.9,2.2,1.2,51.88,0.3710505000976614,101.88,100.53,14899.666666666666,7809.0,421.50606666666664,33201.50503333333,32299.243366666662,1909.5600333333332,2811.821633333333,2882.6734666666666,-70.85183333333333,73.41619999999999,38.600366666666666,18.749966666666666,16.06586666666667,28522.412790965667,2653.578678253667,12169.368141951001,9840805.619161965,2984959.289958333,183.62718397666467,184.88680969404433,182.75327597555867,11025,240,22,0.0,0.0,17.746774193548386,10.751612903225807,0.0,13.380645161290323,7.512903225806451,2.8271505376344086,10.27258064516129,8.64247311827957,1.903225806451613,6.169354838709677,13.883870967741935,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,1,329515,102.42279169257982,103.73797782422236,99.75456657274466,98.97591948961274
2018-06-01,74.15,0.9672186932849365,1.2953720508166968,3.0775,85.38,1252.988210075027,16.1028953965674,0.2583030852994555,7510.3,2718.37,24271.41,5301.25,0.0,0,0,4,9,1,0,1,30,0.0,25957990.02,27998679.87,636.146190476191,3686.8,0.16144843,2.100132304,2.5,2.5,21.29,6.05,3.34,1.65,98.520778860243,98.736968895882,43.0769230769231,53.16,55.05,58.3555,7.5137144929646,7.5,4.8,4.0,8.2,736853.7424,8755.5,88.9,96.5,9466.9,15014.6,55.55,1425943.0,14461.0,1125222.0,204253.0,96468.0,114.27,6.970389418787848,2964.018783,103.353609,20.579239,55.678218,27.816178,98.864808,13.022853,528.90198,2.1021,2.9391,517.3036,0.88043,14.35,160793.239226102,87137.3583833,18666.342906389,45673.640412107,4.35,1.9,-0.4,4.57651645016534,2.91371428571429,0.395,142.190476190476,131.378571428571,300.809523809524,376.937142857143,94.42,203.0892821,134.4,233.21,176.4,71.18,1.9,2.9,2.0,1.9,2.3,1.0,56.03,0.42756390957718526,98.51,98.64,15752.333333333334,8394.0,448.9155333333333,33905.57056666667,32872.162433333324,1988.0272666666667,3021.435366666667,2954.1457333333333,67.28963333333333,73.5661,38.629933333333334,18.814833333333336,16.121333333333336,28902.367875497333,2720.3218693932336,12163.625056783,9898866.340931932,3166030.657135667,184.771172717264,186.479694858977,183.514736786549,8355,236,34,0.0,0.03571428571428571,15.996666666666666,10.361666666666668,0.9607142857142856,11.24,7.463333333333334,2.5620689655172413,7.242500000000001,9.856388888888889,3.472413793103448,2.3616666666666664,13.941666666666666,0.5,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,2,281417,99.53452122057243,95.79803834388012,94.86761378883301,99.03420817786966
2018-07-01,68.76,0.9435117967332124,1.1935117967332123,2.9595,89.55,1224.0083769633507,15.521963138046422,0.20662431941923773,7671.79,2816.29,25415.19,5434.44,0.0,0,0,5,9,2,0,2,31,0.0,30225195.23,32521094.67,652.407,3465.7,0.093321224,2.090482952,2.5,2.49,20.98,6.23,3.33,1.57,93.850899772747,93.199234476498,46.1864406779661,50.31,52.16,58.0991,7.8534584611052,7.9,5.1,3.8,8.1,750460.335,8708.7,88.5,96.6,9451.0,15041.7,55.95,968531.0,7497.0,633080.0,237152.0,98299.0,113.55,4.3652011830729975,2836.77649879723,94.58229,22.668349,60.987929,32.628733,85.200138,10.298346,538.86232,2.0958,2.7977,520.97598,0.93888,13.75,161221.28488779,87318.713103765,18766.560960621,45936.223102749,4.35,2.0,-0.4,4.56486113503322,2.886,0.355636363636364,136.904761904762,134.257142857143,290.666666666667,364.858571428571,117.41,395.6720601,176.21,208.27,220.67,71.94,2.1,2.9,2.2,1.9,2.4,1.1,55.66,0.4368062104971842,93.68,95.36,16404.666666666668,8830.22222222222,456.92080000000004,34256.97348888889,33189.58242222222,2022.0061888888888,3089.3972444444444,2979.6486,109.74864444444444,73.75433333333332,38.69464444444444,18.871688888888887,16.188000000000002,29097.577405968666,2748.4361941899556,12143.315004351554,9964244.693765366,3244028.989310766,186.69722822104734,188.8413934162687,185.07046030981633,7938,273,33,0.0,0.016666666666666666,15.346774193548388,10.833870967741936,0.2161290322580645,11.393548387096773,7.993548387096775,1.863709677419355,7.154032258064516,9.551612903225807,0.8112903225806453,2.295161290322581,13.350000000000001,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,0,409798,92.18069428307278,87.69900386518755,91.39625881918721,87.80194032905625
2018-08-01,69.8,0.9641560798548094,1.1213702359346642,2.783,82.29,1200.5671487603306,14.533039041592678,0.1985480943738657,8109.54,2901.52,25964.82,5270.43,0.0,0,0,4,8,1,0,1,31,0.0,35432545.99,39175823.22,656.250909090909,3342.6,0.05925713,2.052897132,2.5,2.5,20.46,6.32,3.23,1.66,98.15572394113,98.27278484913,45.0892857142857,48.99,50.82,52.9253,7.7190711079047,7.7,5.0,3.8,8.0,742884.096,8707.2,90.7,96.5,9435.5,15069.4,51.48,1327135.0,10916.0,860102.0,330474.0,136559.0,113.52,4.429069754605974,2702.517738,57.188525,25.344852,58.875621,27.064329,96.696796,15.558957,535.32204,2.1137,2.9591,531.9667,0.97452,13.75,163689.739115541,88775.140863936,18972.618991502,46342.329798843,4.35,2.0,-0.4,4.47796612963891,2.88821739130435,0.360608695652174,139.391304347826,129.47652173913,329.0,383.058260869565,121.7,269.4765344,114.96,166.83,178.7,65.87,2.3,2.7,2.1,2.0,2.2,1.0,50.09,0.5257290938991838,98.12,98.47,16856.666666666668,9117.666666666666,445.52186666666665,34255.7138,33251.503333333334,2011.4968,3015.707266666667,2959.1820666666667,56.52519999999998,73.9809,38.7945,18.92053333333333,16.265866666666664,29108.041382379666,2737.9216526438336,12108.437984656666,10036940.677662266,3218954.286483633,188.62328372483066,191.20309197356033,186.62618383308367,7192,272,24,0.0,0.0,15.44032258064516,11.44032258064516,0.01935483870967742,11.866129032258065,8.014516129032257,3.2225806451612904,8.393548387096773,10.545967741935485,1.6225806451612903,5.293548387096774,15.90967741935484,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,0,372443,102.3045794202925,100.25062894908356,98.14041724101695,101.23524046415935
2018-09-01,73.25,0.9416969147005445,1.178312159709619,2.8835,76.38,1191.4681724845996,14.656537718334407,0.15626134301270417,8046.35,2913.98,26458.31,5283.53,0.0,0,0,4,10,3,2,1,30,6.666666666666667,32476191.21,35998612.089999996,680.914705882353,3305.6,0.071462066,2.15341556,2.5,2.5,21.32,5.98,3.22,1.69,94.33619961817,93.741320056366,46.0526315789474,51.89,54.75,54.5715,7.4702905165262,7.5,4.9,3.7,8.0,742466.3921,8710.9,79.8,97.1,9414.2,15097.5,51.98,878764.0,8557.0,679900.0,128109.0,70755.0,111.53,1.8174764017454548,2785.623358,72.501382,33.824222,79.444351,16.77754,56.954497,16.708141,536.29958,2.2079,2.9975,560.28894,1.05685,13.75,164056.485097121,89204.980325289,19052.451560258,46676.205775213,4.35,2.04,-0.4,4.50097858307288,2.99525,0.44315,133.157894736842,128.972631578947,316.421052631579,384.580526315789,126.3,314.0877032,120.99,204.8,194.07,68.11,2.5,2.3,2.1,1.7,2.2,1.0,51.55,0.4580126879746877,94.08,96.67,17108.333333333332,9256.333333333334,414.7187333333333,33901.7915,33057.92516666666,1956.4991,2800.365433333334,2892.7461333333335,-92.3807,74.24579999999999,38.9295,18.961366666666667,16.354933333333335,28933.759804730333,2688.778244754867,12058.993997698335,10116954.292622633,3090806.548654267,190.549339228614,193.564790530852,188.181907356351,6314,287,26,0.0,0.0,16.426666666666666,12.526666666666667,0.010714285714285714,13.610000000000001,9.244827586206897,4.113333333333333,10.299166666666668,12.653333333333334,2.403448275862069,6.191666666666666,15.46,0.5,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,1,351607,83.76493224812161,84.90885962085325,90.36475396673887,88.7270035537384
2018-10-01,65.31,0.8840744101633394,1.1277223230490019,2.7545,76.85,1216.8150537634408,14.28457101021194,0.1413339382940109,7305.9,2711.74,25115.76,5104.33,0.0,1,3,5,8,3,0,3,31,0.0,29229685.48,32371168.56,676.840909090909,3168.4,0.219790172,2.051795781,2.6,2.6,20.13,6.01,3.17,1.63,102.24211305194,102.38777026822,47.9838709677419,49.28,53.55,56.2347,7.4119068299065,7.4,4.9,3.8,8.0,746324.9367,8773.8,91.3,96.7,9476.2,15125.7,55.4,1928613.0,16314.0,1335836.0,514072.0,78705.0,112.65,3.0608137162514426,3091.842232,139.219907,14.808961,40.561372,51.415399,80.506104,21.940299,520.57968,2.282,3.2883,583.3536,0.95871,13.75,165895.193433321,89863.317777871,19289.991502703,47074.83585337,4.35,2.25,-0.4,4.56872659755658,3.15617391304348,0.460130434782609,129.318181818182,128.700909090909,298.909090909091,377.639090909091,93.88,343.3703494,136.11,246.06,219.5,68.81,2.5,2.5,2.3,1.8,2.1,1.2,53.09,0.5256559576472172,102.15,103.1,17129.666666666668,9232.88888888889,397.7497888888888,34057.44307777778,33269.486000000004,1929.3972777777778,2717.354366666667,2869.2467444444446,-151.8923888888889,74.58201111111111,39.07278888888889,19.00005555555555,16.50916666666667,29108.507861983107,2703.5310344963,12195.917942605776,10299167.86497399,3123480.830013033,191.586235007085,194.208646916376,189.555986368233,9370,286,29,0.0,0.04666666666666666,17.653225806451612,12.983870967741936,0.06666666666666667,14.041935483870969,10.338709677419354,3.4387096774193546,11.384677419354839,11.873118279569892,1.0725806451612903,8.198387096774194,16.98548387096774,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,2,369372,110.87859364203916,108.85220465484862,103.22527174027917,115.19535354891255
2018-11-01,50.93,0.8880444646098004,1.1506352087114338,2.823,78.83,1222.195464362851,14.177038707252914,0.1469600725952813,7330.54,2760.17,25538.46,5111.88,0.0,0,0,4,8,2,0,2,30,0.0,20174940.03,22053895.14,677.612,3208.5,0.060888212,2.235821548,2.75,2.75,20.71,6.05,3.23,1.62,105.62254442354,104.94790507465,45.3389830508475,45.95,49.01,54.8936,7.3111275021128,7.3,4.8,3.8,7.9,759613.9363,8829.0,94.3,97.2,9525.4,15153.8,54.51,1141979.0,9611.0,813642.0,216267.0,112070.0,112.11,1.7264344913065832,2941.804529,71.159028,16.839324,69.327019,29.337175,72.996012,20.465972,406.18108,1.9616,4.135,497.56786,0.7455,13.35,167166.285014869,90742.530342916,19532.64138636,47545.128217542,4.35,2.25,-0.4,4.46159661644441,3.11577272727273,0.383318181818182,146.3,133.6325,316.2,404.71,121.59,438.2358972,164.94,231.17,244.23,66.94,2.2,2.2,1.9,1.8,2.2,0.9,51.26,0.4490612686273426,106.09,101.39,16920.666666666668,9047.333333333334,394.6150333333333,34722.66853333334,33886.18583333333,1930.1913333333334,2766.6740666666665,2888.6839,-122.00986666666667,74.98953333333333,39.22436666666667,19.036599999999996,16.728566666666666,29632.285554137998,2782.1800218681333,12519.209819379,10583581.394716334,3316977.130559933,192.623130785556,194.8525033019,190.930065380115,9554,359,27,0.0,0.005,19.501666666666665,13.370000000000001,0.0,16.463333333333335,11.661666666666667,3.078333333333333,13.759166666666665,12.170833333333333,1.5016666666666665,10.595,21.138333333333332,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,6.0,6.0,12.0,25.0,37.0,13.0,2,463974,105.7376164427648,104.95301190940528,99.7270440725636,114.00125610212164
