yearmon,0101,0103,0104,0105,0206,0207,0208,0209,0210,0211,0312,0313,0314,0316,0328,0415,0417,0418,0419,0420,0421,0427,0522,0523
2017-01-01,14405.894426744,8845.835003614999,12588.070016481,4974.505965798,6656.443521084999,4083.693550373,4491.742390656999,7982.071957173,9075.704947682,966.237986197,12197.361718712002,8925.692441066,11540.503665569,7382.237275037,4565.772286295,4569.733939503,6600.217542226999,3617.954801244,7164.084341391999,2045.96927672,-7.1163886199999995,2413.519539082,12312.45956078,7212.303735498
2017-02-01,13722.216894325999,7749.675051946,12469.317484057,4558.575718808,5892.882470166001,3623.412266046,3910.6489935920004,7050.892632827001,8178.520117081,865.463637062,11502.141632276001,8435.678811105,10899.356792079,4203.05091276,4434.510980018,4162.0706326810005,7156.389626079,3282.842774092,6587.514473502,1903.422064539,0.5187037819999999,2107.329493316,5038.494932398,5913.224145592
2017-03-01,16100.562092396001,9943.594417866,17001.372548163003,5479.452364770001,6437.542163185999,4228.730737777,3704.0590337909994,8045.303441163001,9696.273988388002,989.880936345,12213.744954543,10190.380258825999,12276.321663982,5425.726952777,5123.822398572001,4732.774148353001,9809.573452212,3528.368609066,7199.727863046,2139.556447513,0.45365662000000007,2482.3481878000002,2247.13913262,6012.276136482
2017-04-01,14539.699905654,8205.914559778,14689.081508822,4672.234900378,5678.708620671,4211.366753877,3427.3433433619994,7869.916045785,8713.192907023,799.697945124,10580.926251664,9330.344249781,10949.473442516,7387.675291433,4539.353191559,4693.973411731,7733.4737254110005,3047.6806000969996,6989.963632233999,1817.396839262,178.960963406,2111.1831427419997,1401.814054073,5301.934911127
2017-05-01,13534.398736413003,8357.444555747,16108.595019519,4779.257224649999,5681.98295513,4089.192049404,3480.191675476,8269.350923565,9815.438986795998,960.47817384,9588.620688194002,10116.752181461998,10490.170396974001,13103.923455311999,4487.056064424999,4659.549009703001,7414.992608366,2897.6206956539995,7334.324972672,1721.0124756740001,0.7402087749999999,1857.948525231,1255.831702935,4810.179013086
2017-06-01,11736.810613602,7328.103803910999,12245.908667380001,4075.5942945089996,5256.266816376,4027.935213156,3465.471797253,7984.290614652,8956.196810054,1033.372618937,8654.825971625,9573.615236107,9498.972998256,14569.948656948001,4214.245565722,4434.554280375,6333.7532171600005,2781.0682423449994,7080.357253202999,1671.5191029850002,1.5986137480000002,1719.01703951,1101.3193107089999,3980.3467220390003
2017-07-01,11922.816285509,7771.081306269999,12189.313399835,4328.359902566999,5585.918200908,4127.839196545,3786.2781484939997,7699.955128578,8644.715256256,1068.763949138,9237.189817702001,9806.785505008,10056.208409359,8309.051366685,4324.013086322,5275.322860794,7114.677980898,2855.7481422469996,7202.215595716,1668.1972650720002,1.033626145,1888.7726931409998,1397.782393725,4429.823121265
2017-08-01,12278.465142992,9007.383046164,12352.210855731,4899.666799664,5466.603028159,3986.106006032,3322.926257931,7535.099199943001,8466.826743152,888.769387244,9891.460371493999,9625.01486275,10516.395975067,6552.020579199001,4211.206593895,4539.367397392,6661.913623009001,2764.4319348379995,6260.194504548,1539.637172489,61.789905942,1794.384345159,2491.7586022839996,4783.112186509999
2017-09-01,12063.154302239998,7951.492968674999,11437.525412479,4535.5736882030005,5271.380720827001,3694.039308625,3308.6832581470007,6986.657456409001,7486.5811336199995,859.402241718,10391.915815313001,8140.428438871,9618.942516882002,4583.091089920999,3630.947354654,4119.02627173,5847.394478308999,2902.779661486,6067.318083279,1520.8946334159998,229.875945751,1702.9460772850002,5309.40242328,6061.997840399001
2017-10-01,14643.53536521,8853.802350692,12968.289700315001,5864.2352317449995,6295.282813666,3986.1224064969997,3336.886802972,8031.267691059,8673.688781441,850.452247514,12397.157386792,9114.75257531,12128.122093958,5344.94002458,4293.609325515,4456.928378818,6839.327720184,2837.361029369,6520.437090148,1652.189589236,523.5935481500001,1965.4695709339999,5726.31605254,8074.9657074940005
2017-11-01,15324.093827510998,8970.797912038,13068.649957038,6136.410259906,6452.313123975,4205.9265681940005,3097.882120401,8248.9842067,8751.178455776,967.344608288,13430.928955886,9001.371825799999,12612.256420078002,5916.105166801,4514.21861246,4196.5070244280005,7638.73984793,2557.449744161,6261.461177143,1588.42950742,4580.875819917999,1964.086174227,8378.610098486,8461.527278679001
2017-12-01,14002.810875863,9904.069224011,12758.220095551,5793.389748494,6442.388975339,4950.082200123001,3701.192751499,7896.180730039,8319.42168815,1102.264209883,13974.705778714002,8289.411577204,11700.455978959999,6534.32908487,4634.772174008,4631.692777519001,6916.82681128,3788.005423362,7300.165949609,1747.552392334,3613.242116115,2208.553919184,13665.497696211998,8156.296859111
2018-01-01,16567.354521579,9867.966364151001,13502.15970058,5903.300131628001,6750.735394389,4319.408413282999,4238.834805135,7987.374319346,9398.962268557001,863.972970314,14004.319122121,9354.475129556002,12601.356884256,6198.246099579999,4928.627106653,4464.561767048,7193.284502755,3536.636482729,7453.260523596,1977.600504361,1.5689389779999998,2573.246883553,11536.047740837,7398.961387657
2018-02-01,15255.131927074,9443.679832829,13818.251388897,5399.4934757599995,5989.4244262600005,4044.245304895,3850.379221053,7427.512803846,8383.433517540001,846.779155515,12935.093982876,8539.357805517,12319.208867461999,5718.152950634,4508.67284336,4149.448165541,7516.804946685,3388.368167933,7023.670178782,1881.9269794020001,1.436693103,2256.9806408649997,5802.261801492999,6274.388843512
2018-03-01,17163.466266892,10835.017097345,17165.636009528003,5690.971650152,6362.3218567290005,4410.741842273,3622.960122973,8061.160165387001,9712.037190047,833.6516651840001,13136.013604714,10187.428840896,12605.535560107,7648.99912107,5133.361632226,4712.278034528,10893.009452446,3677.503150678,8051.231906557,2056.1545158549998,1.4322963909999997,2625.241592477,2264.788011253,6338.506851230999
2018-04-01,17006.444262323,9758.46951194,16372.741655395,5442.919638322,6087.003295998999,4379.567916054,3439.711070858,7717.1723488590005,9349.367365070999,786.373667599,11709.338542457002,9555.551404077001,11985.265195171,9784.8096455,4843.850792366001,4587.930178548,8903.877784854,3108.0091088839995,7406.567047885999,1898.7020613390002,1.093563069,2248.574490617,1457.9527385909998,5722.989063094001
2018-05-01,15417.222547796,9932.407769101,15385.624138705001,5128.296415384,5925.861813359,4295.541468245,3443.5929114500004,8161.422311722001,9453.049865047999,825.617100014,10796.261833765,10393.797453543,11576.580274482001,12953.5780502,4809.893023242999,4662.181426092001,9126.869645209,2938.5307490129994,7835.0347223829995,1776.4483663770002,1.689571066,2018.49386954,1659.564347996,5601.627465705
2018-06-01,13521.450606504999,9352.716125288,15078.648686235001,4552.1192631680005,5828.939633578,4340.313695261001,3345.2056209730004,8200.553611072,9412.187966193,725.1949916359999,9620.776737078,10197.077226447,10306.503596543,14693.879227239999,4433.643686872,4581.549526738,6975.247289111,2777.3730982990005,7440.0685382970005,1728.874016686,1.396493007,1790.300761107,1247.624174088,4355.484161308999
2018-07-01,12877.827606722998,8800.038174367,12800.499652781,4483.570545011,5721.844140819999,4190.616499977999,3296.715497279,7247.9057962159995,8684.842747348,746.337589708,9927.994318199999,10446.512908193,10602.279290317,8648.884025872,4275.278072833999,5259.942379552,7456.997381876,2897.025153917,7538.065716807,1850.1437246090002,2.625768817,2033.536163297,1316.859519402,4593.011626399
2018-08-01,13854.889229858,9244.255483227,13062.348913163998,5219.004292109,6093.759412516,4073.4570791969995,3015.0242078290003,7518.0415539000005,8545.966329899,733.532234079,11075.834037073,10206.061275312,11605.287310482001,6652.167161382,4406.567610454001,4503.776624027,7489.197227476001,2888.9836097930006,6373.5662839120005,1682.9858109400002,64.22342327999999,2019.331001259,2509.9820772450003,5234.4724123159995
2018-09-01,12237.921760576999,9174.294771648001,11189.892748632,4608.712399936,5491.930346468,3670.034295385,3083.67827265,6850.062847248,7608.551293195999,750.538431212,11125.404039069,8717.139933135,9866.001030667001,4092.764267433,3872.4372656979995,4198.523484165999,6774.094153056,3137.0105635580003,6561.640757678,1688.20529897,225.899361236,1995.9138693989999,6010.133508508001,6371.958736597
2018-10-01,15375.674134764,11244.119660874,13538.014460145001,5787.875866316,6583.5505104349995,4157.223051411001,3096.885314077,8835.649217217,8711.194756069,924.500536357,13004.558390136,9729.522792284999,12148.391388912001,4982.513002695,4474.905377518,4186.604455172999,8057.612753429,2807.413087488,6450.442919509,1719.1705213139999,161.931962114,2008.5324468350002,5738.723661959,7928.5034826579995
2018-11-01,14928.989511067,11448.874754737999,13266.423557118002,5640.357193711,6543.539126967,4368.333745541,2898.82087887,8144.397912037,8718.691994652,703.779135903,13664.631980126002,8832.649786696998,11829.098629229,5086.098167392999,4470.525491699,4038.857078736,6730.434802194,2594.037063669,6279.48719733,1672.07666785,4070.8407214349995,2056.081605793,7243.604309217,8108.532932548001
2018-12-01,14242.745556881999,10232.989316789999,13238.108488917002,5465.904964339001,6735.861464670001,5098.652608237,3408.3497115500004,7657.323328795,8376.199077413,892.350791233,13983.350450814,8618.343980749,11319.668905715,7010.174954223,4609.784485817,4457.856457283001,6900.203929888,3797.231692689,7276.540904339,1855.870348187,4849.172545967001,2392.898044774,12911.395035693,8303.311398041
2019-01-01,15692.289538054,11630.80682243,14306.532763715,5805.875744059001,6978.549193639,4245.0926119509995,3866.121525277,7752.2559059489995,9072.449145462,761.534564364,13923.342633845,9228.671307092001,11993.173821469,6812.109953984001,4872.732049621,4098.420055708,7270.49092039,3094.141949018,6955.7994252729995,1926.4543215600002,2.1134476189999996,2638.8282090630005,12194.207817306,7204.832976248
2019-02-01,14483.185685436001,10413.587735242001,14629.000914196,5318.8867814899995,6068.65696849,3924.8303822639996,3594.662028262,7604.304892264,8323.040009476,736.2619801609999,12872.01776384,8551.945237757,11233.833701452002,5717.726429693999,4466.829074434,4000.369217182,7919.9453890859995,3068.206796401,6922.99473449,1918.303672089,4.234548,2365.3910820990004,7080.420312218999,6377.086725356001
2019-03-01,16771.990467387,11295.357637137002,17265.163075148997,5680.177675889,6574.6347224149995,4365.6688151220005,3590.351638263,8392.660078990999,10019.135838375,885.837660772,13490.181347922,10408.451053670002,12051.573341501999,8407.283553425,4948.447802036,4751.19774031,11317.661277524,3786.1417362139996,8254.219821621999,2153.0027826269998,4.868226065,2821.7562957580003,3135.8086024680006,6694.817680302001
2019-04-01,15345.502109885,10654.471472247998,16678.9730851,5258.086527999,5867.321602984,4040.323151989,3057.258723435,8129.6782369150005,8926.7050035,760.7154657179999,11566.955322048,9478.851119595,10731.139306265,8967.038210133,4614.409904329999,4204.057442481,7781.271754226001,2775.402976862,6762.62868006,1772.672978228,3.074304,2086.870295091,1806.2055890440001,5297.055715388
2019-05-01,14040.185942743,9947.539327857,16965.078767644998,4926.727506215,5850.960508191,4339.006084512,3382.0534883630003,9161.468262,9344.476521553,869.4249661990001,10726.428007650999,10483.901318941,11566.200507474,13890.61827776,4535.75088367,4845.2326294350005,9886.804420836,3134.6684149260004,7837.39296401,1722.279559021,4.333820461999999,2217.372559082,2436.000069543,5571.508316332999
2019-06-01,12107.134309946001,8714.453754424,13493.752142331,4253.372276183,5561.695242541,4271.439209667999,3355.079961314,7730.7839963569995,9298.136674948,765.649960481,9587.562026972,10110.880468435,10207.933648654,12179.262450642,4180.8016763880005,4451.115178652,6404.873136164,2862.774873149,7209.494973021001,1659.816944179,3.567198361,1941.702653085,1537.99575101,4465.158131522
2019-07-01,12442.877433258001,9326.258573776,12459.582185359002,4568.801463782,5925.834351509001,4162.563951884001,3372.868811386,7059.369999566001,8879.29514391,776.083713018,10076.770934886,10950.021925028,10729.047380741,9676.289706825999,4254.181897614,4268.587786232,6828.834338838,2682.1730129449998,6897.695494687,1629.04457824,4.291820779,1956.5015956959996,1628.7005968679998,4365.08544664
2019-08-01,13174.661133251,10049.787459201,11892.782704016,4962.432917372,6156.4110610160005,4195.807544516,3156.382164322,7768.420248329,8575.957104637,773.317907008,11224.392124069002,10462.128136349998,11245.816402123,7366.464271837,4344.283214586,4235.2159036640005,7248.216096558,2720.673882735,6657.597344272,1598.7149157899998,93.795698435,1998.067262102,3050.631692277,5653.465700096
2019-09-01,11760.784801982,8166.373999691,10402.596481878001,4338.157806104,5540.1405832909995,3789.1964748059995,3125.087565697,6971.518800699,7691.743981764,725.197027762,10893.173647833,8704.696746159001,9670.47755336,4996.745891828,3649.4637596350003,3799.6283707039997,5905.954268330001,2776.7290030569993,5996.021919081,1552.8613957369998,295.811658723,1917.8514333209998,5533.132603968,6479.798352007
2019-10-01,12268.708568841002,8972.094290981999,10620.712548271,4545.168463266,5466.181566805,3321.224022921,2366.0645537580003,7506.151384361001,7202.561972903,752.236393083,10455.321801545002,7949.054250241999,10219.476385453,5835.16969935,3744.2079658380003,3120.164689965,6296.473055713,1979.989674602,4716.618295191,1394.2211916360002,652.1818818190002,1622.261934921,5088.562285343,6453.187375478
2019-11-01,13043.133498573,9824.875307393,11581.219985266,4719.972744203,5744.689792801001,3560.928551668,2621.5021062779997,6798.587572414999,7863.129602346,649.4275722020001,11730.527258697,7862.52225788,10410.206999194,6372.17655223,3852.645859364,3227.854329127,4888.137105558,2213.314886945,5322.5898842999995,1590.463603318,3925.939574595,1783.131420912,7072.8075997549995,7398.803119001001
2019-12-01,13269.349885108002,9611.245762178,12180.154699768,4787.869844727999,6028.183654236,4668.716556093,3236.1316320320007,7390.156439055,8143.675771666,904.166941066,12842.756438172,8389.406745299999,10996.885848012,8069.0379288350005,4059.8987118299997,3980.284214338,6200.707312937,3459.1719401339997,6542.729504809,1855.118919668,4647.243138057001,2098.632366463,13969.752986771999,8120.455786936
2020-01-01,15198.955780129,10622.705993788,13311.972966046998,5378.879571152001,6402.415676490001,4000.2712104119996,3856.380503543,7786.523671331,8952.407392349998,769.613748151,13432.886743114,9394.305849659,12192.573222722,7190.133770524,4318.867546362,3805.2310865510003,6855.237347794,2965.2920597320003,6578.126160695,2081.4986377660002,9.451620679,2405.14825368,12306.79956671,7478.669308444999
2020-02-01,14839.522293487,9877.160168264001,13403.242895227999,4873.652911770001,5898.767062581,3869.543447492,3793.633854883,7640.126486847,8961.879975554,824.521991831,13309.115262428002,9486.34625223,12408.774930188001,5592.615235184,4371.790538736,3827.657642478,7029.37404466,2932.8544694429997,6895.496205793,2137.651550269,6.723212096999999,2287.6308969689994,6589.401350382999,6785.5744792059995
2020-03-01,13738.363603198,9754.536646663,13539.237228864002,4308.044213161,5000.854676280999,3380.759334796,2484.8767913939996,6610.685785745,7910.649105276,833.78894959,10981.020044130999,8343.051725721,10295.8878646,6540.664436464,4140.298729323,2967.921437762,7531.008589110001,2178.5981468420005,5217.532026192001,2292.673643668,7.035173782,1926.232320702,2247.827037648,5297.70443961
2020-04-01,10815.591153879,6985.664864418,11353.632890207999,3135.367696266,3607.800143041,2624.4377538530002,1550.2430295320003,5615.946524926,7202.294045088,716.803815732,8446.387218438002,6962.241709037,7871.118058175,7453.694032502999,3255.2115002570004,2534.8312557699996,6743.110955039999,1648.992647573,4297.232586470001,1709.1913246699999,7.090324823,1491.93491189,1281.361715496,4280.830736736999
2020-05-01,12519.047615247,7044.970264443,12589.488638277,3207.723597156,4128.155184249,3336.0949785229996,2090.155180077,7718.069503932,7581.2594712459995,820.62216098,8814.715419151,8394.215953281,9125.715390723,11928.060070723,3404.953136903,3423.6297546630003,7664.56835007,2337.4592767970003,5659.982482277,1955.5195184140002,9.469496308,1717.795271694,1331.929540359,4718.544999064
